id,start_time,stop_time,trial,photostim_onset,photostim_power,photostim_duration,trial_uid,task,task_protocol,trial_instruction,early_lick,outcome,auto_water,free_water,delay_start_times,delay_stop_times,go_start_times,go_stop_times,left_lick_times,photostim_start_times,photostim_stop_times,presample_start_times,presample_stop_times,right_lick_times,sample_start_times,sample_stop_times
0,0.0,3.7999,1,N/A,N/A,N/A,1,audio delay,1,left,no early,miss,0,0,1.8235,3.0235,3.0235,[],3.7443,[],[],0.5,1.1735,"[3.2999, 3.4872]",1.1735,1.8235
1,5.586,10.7221,2,N/A,N/A,N/A,2,audio delay,1,left,no early,hit,0,0,7.6016,8.8016,8.8016,10.3016,"[9.1821, 9.4051, 9.5591, 9.7392, 9.8903]",[],[],6.086,6.9516,[],6.9516,7.6016
2,12.5061,16.5276,3,N/A,N/A,N/A,3,audio delay,1,left,no early,miss,0,0,14.4902,15.6902,15.6902,[],16.4291,[],[],13.0061,13.8402,"[16.0276, 16.2122]",13.8402,14.4902
3,18.3134,23.9566,4,N/A,N/A,N/A,4,audio delay,1,left,early,hit,0,0,20.8189,22.0189,22.0189,23.5189,"[22.4166, 22.6266, 22.8217, 22.9798, 23.1734]",[],[],18.8134,19.586,20.0689,"[19.586, 20.1689]","[20.236, 20.8189]"
4,25.7428,30.7523,5,N/A,N/A,N/A,5,audio delay,1,left,no early,hit,0,0,27.7726,28.9726,28.9726,30.4726,"[29.2123, 29.3772, 29.5402, 29.7085]",[],[],26.2428,27.1226,[],27.1226,27.7726
5,32.5403,37.5984,6,N/A,N/A,N/A,6,audio delay,1,left,no early,hit,0,0,34.5728,35.7728,35.7728,37.2728,"[36.0584, 36.2467, 36.4049, 36.5604]",[],[],33.0403,33.9228,[],33.9228,34.5728
6,39.3866,44.4838,7,N/A,N/A,N/A,7,audio delay,1,right,early,hit,0,0,"[41.3493, 41.5517]","[41.5517, 42.7517]",42.7517,44.2517,[],[],[],39.8866,40.6993,"[41.4517, 42.7789, 42.9438, 43.1503, 43.3384, 43.5132]",40.6993,41.3493
7,46.2734,49.9502,8,N/A,N/A,N/A,8,audio delay,1,right,no early,miss,0,0,48.1063,49.3063,49.3063,[],"[49.4502, 49.5874]",[],[],46.7734,47.4563,[],47.4563,48.1063
8,52.3315,57.1125,9,N/A,N/A,N/A,9,audio delay,1,right,no early,hit,0,0,54.2575,55.4575,55.4575,56.9575,[],[],[],52.8315,53.6075,"[55.5725, 55.7628, 55.9009, 56.0912]",53.6075,54.2575
9,58.9041,63.7987,10,N/A,N/A,N/A,10,audio delay,1,right,no early,hit,0,0,60.86,62.06,62.06,63.56,[],[],[],59.4041,60.21,"[62.2587, 62.435, 62.6159, 62.8242]",60.21,60.86
10,65.5901,70.5499,11,N/A,N/A,N/A,11,audio delay,1,right,no early,hit,0,0,67.6224,68.8224,68.8224,70.3224,[],[],[],66.0901,66.9724,"[68.8424, 69.0099, 69.2081, 69.3729, 69.5577]",66.9724,67.6224
11,72.3431,76.193,12,N/A,N/A,N/A,12,audio delay,1,left,no early,miss,0,0,74.2253,75.4253,75.4253,[],[],[],[],72.8431,73.5753,"[75.693, 75.8454, 76.0727]",73.5753,74.2253
12,77.986,81.8324,13,N/A,N/A,N/A,13,audio delay,1,left,no early,miss,0,0,79.8351,81.0351,81.0351,[],[],[],[],78.486,79.1851,81.3324,79.1851,79.8351
13,83.6268,87.4545,14,N/A,N/A,N/A,14,audio delay,1,left,no early,miss,0,0,85.4837,86.6837,86.6837,[],[],[],[],84.1268,84.8337,86.9545,84.8337,85.4837
14,89.2503,94.1719,15,N/A,N/A,N/A,15,audio delay,1,left,no early,hit,0,0,91.1207,92.3207,92.3207,93.8207,"[92.6319, 92.833, 93.0133, 93.1755]",[],[],89.7503,90.4707,[],90.4707,91.1207
15,95.9673,100.937,16,N/A,N/A,N/A,16,audio delay,1,left,no early,hit,0,0,98.0198,99.2198,99.2198,100.7198,"[99.397, 99.6037, 99.7904, 99.9658]",[],[],96.4673,97.3698,[],97.3698,98.0198
16,102.7338,106.716,17,N/A,N/A,N/A,17,audio delay,1,left,no early,miss,0,0,104.7782,105.9782,105.9782,[],[],[],[],103.2338,104.1282,106.216,104.1282,104.7782
17,108.5134,113.4988,18,N/A,N/A,N/A,18,audio delay,1,left,no early,ignore,0,0,110.4988,111.6988,111.6988,113.1988,[],[],[],109.0134,109.8488,[],109.8488,110.4988
18,115.2965,120.3449,19,N/A,N/A,N/A,19,audio delay,1,left,no early,hit,0,0,117.2507,118.4507,118.4507,119.9507,"[116.088, 116.2849, 118.8049, 118.9989, 119.1794, 119.3711]",[],[],115.7965,116.6007,[],116.6007,117.2507
19,122.1434,127.0432,20,N/A,N/A,N/A,20,audio delay,1,left,no early,ignore,0,0,124.0432,125.2432,125.2432,126.7432,[],[],[],122.6434,123.3932,[],123.3932,124.0432
20,128.8433,134.1306,21,N/A,N/A,N/A,21,audio delay,1,left,early,hit,0,0,131.0406,132.2406,132.2406,133.7406,"[130.2906, 132.5906, 132.7742, 132.9532]",[],[],129.3433,130.0166,[],"[130.0166, 130.3906]","[130.6666, 131.0406]"
21,135.9309,140.7685,22,N/A,N/A,N/A,22,audio delay,1,right,no early,hit,0,0,137.9626,139.1626,139.1626,140.6626,[],[],[],136.4309,137.3126,"[139.2285, 139.4182, 139.5748, 139.7424, 139.9255]",137.3126,137.9626
22,142.5695,147.6005,23,N/A,N/A,N/A,23,audio delay,1,right,no early,hit,0,0,144.5922,145.7922,145.7922,147.2922,[],[],[],143.0695,143.9422,"[146.0605, 146.2188, 146.388, 146.5731]",143.9422,144.5922
23,149.4037,155.3299,24,N/A,N/A,N/A,24,audio delay,1,right,early,hit,0,0,"[151.2833, 152.4613]","[152.4613, 153.6613]",153.6613,155.1613,[],[],[],149.9037,150.6333,"[152.3613, 153.6698, 153.7899, 153.9823, 154.1576, 154.3403]",150.6333,151.2833
24,157.1329,162.0731,25,N/A,N/A,N/A,25,audio delay,1,right,no early,hit,0,0,159.1122,160.3122,160.3122,161.8122,[],[],[],157.6329,158.4622,"[160.5331, 160.6886, 160.8468]",158.4622,159.1122
25,163.8772,168.8183,26,N/A,N/A,N/A,26,audio delay,1,left,no early,hit,0,0,165.7691,166.9691,166.9691,168.4691,"[167.2783, 167.451, 167.6149, 167.8084]",[],[],164.3772,165.1191,[],165.1191,165.7691
26,170.623,175.4359,27,N/A,N/A,N/A,27,audio delay,1,left,no early,hit,0,0,172.4743,173.6743,173.6743,175.1743,"[173.8959, 174.0831, 174.2587, 174.4175]",[],[],171.123,171.8243,[],171.8243,172.4743
27,177.2419,181.0488,28,N/A,N/A,N/A,28,audio delay,1,left,no early,miss,0,0,179.093,180.293,180.293,[],[],[],[],177.7419,178.443,"[180.5488, 180.6878]",178.443,179.093
28,182.8568,187.7087,29,N/A,N/A,N/A,29,audio delay,1,left,no early,hit,0,0,184.7746,185.9746,185.9746,187.4746,"[185.9747, 186.1687, 186.3663, 186.5249, 186.7044]",[],[],183.3568,184.1246,[],184.1246,184.7746
29,189.5171,194.444,30,N/A,N/A,N/A,30,audio delay,1,right,early,miss,0,0,"[191.434, 192.3869, 192.5708]","[192.3869, 192.5708, 193.7708]",193.7708,[],"[192.2869, 192.4708, 193.944, 194.089, 194.262]",[],[],190.0171,190.784,[],190.784,191.434
30,196.2532,200.8892,31,N/A,N/A,N/A,31,audio delay,1,right,no early,hit,0,0,198.0726,199.2726,199.2726,200.7726,[],[],[],196.7532,197.4226,"[199.3492, 199.4035, 199.5253, 199.6438, 199.8047, 199.9506, 200.1089]",197.4226,198.0726
31,202.6993,209.5882,32,N/A,N/A,N/A,32,audio delay,1,left,early,miss,0,0,"[204.6837, 205.9344, 206.0761, 207.2438, 207.4573, 207.6853]","[205.9344, 206.0761, 207.2438, 207.4573, 207.6853, 208.8853]",208.8853,[],[],[],[],203.1993,204.0337,"[205.8344, 205.9761, 207.1438, 207.3573, 207.5853, 209.0882, 209.2409]",204.0337,204.6837
32,211.3986,216.4488,33,N/A,N/A,N/A,33,audio delay,1,left,no early,hit,0,0,213.3531,214.5531,214.5531,216.0531,"[214.9088, 215.0856, 215.2381, 215.4279]",[],[],211.8986,212.7031,[],212.7031,213.3531
33,218.2607,223.0415,34,N/A,N/A,N/A,34,audio delay,1,left,no early,hit,0,0,220.0842,221.2842,221.2842,222.7842,"[221.5015, 221.6674, 221.8204, 222.0017]",[],[],218.7607,219.4342,[],219.4342,220.0842
34,224.8531,230.92,35,N/A,N/A,N/A,35,audio delay,1,right,early,ignore,0,0,"[226.7385, 227.92]","[227.92, 229.12]",229.12,230.62,[],[],[],225.3531,226.0885,227.82,226.0885,226.7385
35,232.7328,236.4269,36,N/A,N/A,N/A,36,audio delay,1,right,no early,miss,0,0,234.6184,235.8184,235.8184,[],"[235.9269, 236.1061]",[],[],233.2328,233.9684,236.3511,233.9684,234.6184
36,238.2404,243.1658,37,N/A,N/A,N/A,37,audio delay,1,right,no early,hit,0,0,240.215,241.415,241.415,242.915,[],[],[],238.7404,239.565,"[241.6258, 241.7979, 241.9375, 242.097]",239.565,240.215
37,244.9812,249.7539,38,N/A,N/A,N/A,38,audio delay,1,right,no early,hit,0,0,246.7932,247.9932,247.9932,249.4932,[],[],[],245.4812,246.1432,"[248.2139, 248.376, 248.5063, 248.6892]",246.1432,246.7932
