id,start_time,stop_time,trial,photostim_onset,photostim_power,photostim_duration,trial_uid,task,task_protocol,trial_instruction,early_lick,outcome,auto_water,free_water,delay_start_times,delay_stop_times,go_start_times,go_stop_times,left_lick_times,photostim_start_times,photostim_stop_times,presample_start_times,presample_stop_times,right_lick_times,sample_start_times,sample_stop_times
0,0.0,3.9174,1,N/A,N/A,N/A,1,audio delay,1,left,no early,miss,0,0,1.8516,3.0516,3.0516,[],3.8839,[],[],0.5,1.2016,"[3.4174, 3.6086]",1.2016,1.8516
1,5.7053,10.7082,2,N/A,N/A,N/A,2,audio delay,1,left,no early,hit,0,0,7.5737,8.7737,8.7737,10.2737,"[9.1682, 9.4253, 9.5979, 9.982]",[],[],6.2053,6.9237,[],6.9237,7.5737
2,12.4951,17.4452,3,N/A,N/A,N/A,3,audio delay,1,left,no early,hit,0,0,14.4284,15.6284,15.6284,17.1284,"[15.9052, 16.1585, 16.33, 16.508, 16.7142]",[],[],12.9951,13.7784,[],13.7784,14.4284
3,19.2324,24.0478,4,N/A,N/A,N/A,4,audio delay,1,left,no early,hit,0,0,21.0537,22.2537,22.2537,23.7537,"[22.5078, 22.6909, 22.8451, 23.0403]",[],[],19.7324,20.4037,[],20.4037,21.0537
4,25.8366,30.8735,5,N/A,N/A,N/A,5,audio delay,1,left,no early,hit,0,0,27.6741,28.8741,28.8741,30.3741,"[29.3335, 29.5015, 29.6795, 29.8442]",[],[],26.3366,27.0241,[],27.0241,27.6741
5,32.6629,37.6454,6,N/A,N/A,N/A,6,audio delay,1,right,no early,hit,0,0,34.6412,35.8412,35.8412,37.3412,[],[],[],33.1629,33.9912,"[36.1054, 36.2572, 36.456, 36.591, 36.7711, 36.9419]",33.9912,34.6412
6,39.4373,44.7306,7,N/A,N/A,N/A,7,audio delay,1,right,early,hit,0,0,41.8665,43.0665,43.0665,44.5665,41.1165,[],[],39.9373,40.7587,"[43.1906, 43.3844, 43.5325, 43.7186, 43.8893]","[40.7587, 41.2165]","[41.4087, 41.8665]"
7,46.5244,51.3571,8,N/A,N/A,N/A,8,audio delay,1,right,no early,hit,0,0,48.5157,49.7157,49.7157,51.2157,[],[],[],47.0244,47.8657,"[49.8171, 50.007, 50.1661, 50.3466]",47.8657,48.5157
8,53.1514,58.4989,9,N/A,N/A,N/A,9,audio delay,1,right,early,ignore,0,0,55.4989,56.6989,56.6989,58.1989,54.7489,[],[],53.6514,54.3808,[],"[54.3808, 54.8489]","[55.0308, 55.4989]"
9,60.2922,65.1602,10,N/A,N/A,N/A,10,audio delay,1,right,no early,hit,0,0,62.3017,63.5017,63.5017,65.0017,[],[],[],60.7922,61.6517,"[63.6202, 63.7805, 63.9276, 64.0977]",61.6517,62.3017
10,66.9563,71.933,11,N/A,N/A,N/A,11,audio delay,1,left,no early,hit,0,0,68.8971,70.0971,70.0971,71.5971,"[70.393, 70.5694, 70.7386, 70.9648]",[],[],67.4563,68.2471,[],68.2471,68.8971
11,73.7285,78.6927,12,N/A,N/A,N/A,12,audio delay,1,left,early,miss,0,0,"[75.7812, 76.6584]","[76.6584, 77.8584]",77.8584,[],76.5584,[],[],74.2285,75.1312,"[78.1927, 78.3865]",75.1312,75.7812
12,80.4885,85.404,13,N/A,N/A,N/A,13,audio delay,1,left,no early,hit,0,0,82.4024,83.6024,83.6024,85.1024,"[83.864, 84.0062, 84.1724, 84.3525]",[],[],80.9885,81.7524,[],81.7524,82.4024
13,87.2018,92.1989,14,N/A,N/A,N/A,14,audio delay,1,left,no early,ignore,0,0,89.1989,90.3989,90.3989,91.8989,[],[],[],87.7018,88.5489,[],88.5489,89.1989
14,94.1828,99.4413,15,N/A,N/A,N/A,15,audio delay,1,left,early,ignore,0,0,96.4413,97.6413,97.6413,99.1413,95.6913,[],[],94.6828,95.4046,[],"[95.4046, 95.7913]","[96.0546, 96.4413]"
15,101.2415,106.332,16,N/A,N/A,N/A,16,audio delay,1,left,no early,hit,0,0,103.2102,104.4102,104.4102,105.9102,"[104.792, 104.9496, 105.0994, 105.2778]",[],[],101.7415,102.5602,[],102.5602,103.2102
16,108.1324,113.2764,17,N/A,N/A,N/A,17,audio delay,1,left,no early,hit,0,0,110.1773,111.3773,111.3773,112.8773,"[111.7364, 111.9857, 112.1457, 112.314]",[],[],108.6324,109.5273,[],109.5273,110.1773
