id,start_time,stop_time,trial,photostim_onset,photostim_power,photostim_duration,trial_uid,task,task_protocol,trial_instruction,early_lick,outcome,auto_water,free_water,delay_start_times,delay_stop_times,go_start_times,go_stop_times,left_lick_times,photostim_start_times,photostim_stop_times,presample_start_times,presample_stop_times,right_lick_times,sample_start_times,sample_stop_times
37,247.1135,252.0083,38,1.863,5.500,0.5000,38,audio delay,1,right,no early,hit,0,0,248.9768,250.1768,250.1768,251.6768,[],248.9765,249.4765,247.6135,248.3268,"[250.4683, 250.5853, 250.7661, 250.9384, 251.0863, 251.2422, 251.3812]",248.3268,248.9768
38,253.8234,258.731,39,1.908,5.500,0.5000,39,audio delay,1,left,no early,ignore,0,0,255.731,256.931,256.931,258.431,[],255.7314,256.2314,254.3234,255.081,[],255.081,255.731
39,260.5483,264.2943,40,N/A,N/A,N/A,40,audio delay,1,right,no early,miss,0,0,262.4288,263.6288,263.6288,[],"[263.7943, 263.9607, 264.1166]",[],[],261.0483,261.7788,[],261.7788,262.4288
40,266.1114,271.0519,41,N/A,N/A,N/A,41,audio delay,1,right,no early,hit,0,0,267.9697,269.1697,269.1697,270.6697,[],[],[],266.6114,267.3197,"[269.5119, 269.6779, 269.8527, 270.0168, 270.1635, 270.3019, 270.4621]",267.3197,267.9697
41,272.8697,277.9022,42,N/A,N/A,N/A,42,audio delay,1,right,no early,hit,0,0,274.9113,276.1113,276.1113,277.6113,[],[],[],273.3697,274.2613,"[276.3622, 276.4688, 276.6585, 276.8091, 276.9598, 277.1232]",274.2613,274.9113
42,279.7214,284.5245,43,1.891,5.500,0.5000,43,audio delay,1,left,no early,hit,0,0,281.6124,282.8124,282.8124,284.3124,"[282.9845, 283.1288, 283.3169, 283.4601, 283.6261, 283.7984, 283.9951]",281.6124,282.1124,280.2214,280.9624,[],280.9624,281.6124
43,286.3435,291.3654,44,N/A,N/A,N/A,44,audio delay,1,right,no early,hit,0,0,288.3318,289.5318,289.5318,291.0318,[],[],[],286.8435,287.6818,"[289.8254, 290.008, 290.1763, 290.3307, 290.4725, 290.6366, 290.7901, 290.9391]",287.6818,288.3318
44,293.1853,298.2255,45,N/A,N/A,N/A,45,audio delay,1,right,no early,hit,0,0,295.198,296.398,296.398,297.898,[],[],[],293.6853,294.548,"[296.6855, 296.8376, 297.0143, 297.1699, 297.5368, 297.7146, 297.8519]",294.548,295.198
45,300.0462,305.098,46,N/A,N/A,N/A,46,audio delay,1,left,no early,hit,0,0,302.0413,303.2413,303.2413,304.7413,"[303.558, 303.7463, 303.8848, 304.0463, 304.2086, 304.372]",[],[],300.5462,301.3913,[],301.3913,302.0413
46,306.9197,311.8009,47,N/A,N/A,N/A,47,audio delay,1,right,no early,hit,0,0,308.7809,309.9809,309.9809,311.4809,[],[],[],307.4197,308.1309,"[310.2609, 310.4415, 310.6343, 310.7891, 310.9625, 311.106, 311.2598, 311.4173, 311.5701]",308.1309,308.7809
47,313.6222,318.4632,48,N/A,N/A,N/A,48,audio delay,1,left,no early,hit,0,0,315.5574,316.7574,316.7574,318.2574,"[316.9232, 317.106, 317.2575, 317.4054, 317.5594, 317.7391]",[],[],314.1222,314.9074,[],314.9074,315.5574
48,320.2863,325.1251,49,N/A,N/A,N/A,49,audio delay,1,right,no early,hit,0,0,322.1697,323.3697,323.3697,324.8697,[],[],[],320.7863,321.5197,"[323.5851, 323.7373, 323.9329, 324.0851, 324.2332, 324.3806, 324.5261]",321.5197,322.1697
49,326.9497,330.9439,50,N/A,N/A,N/A,50,audio delay,1,left,no early,miss,0,0,328.9078,330.1078,330.1078,[],[],[],[],327.4497,328.2578,"[330.4439, 330.6054]",328.2578,328.9078
50,332.7693,337.6814,51,2.020,5.500,0.5000,51,audio delay,1,left,no early,hit,0,0,334.7893,335.9893,335.9893,337.4893,"[336.1414, 336.2518, 336.398, 336.5538, 336.7292]",334.7893,335.2893,333.2693,334.1393,[],334.1393,334.7893
51,339.5084,344.3897,52,N/A,N/A,N/A,52,audio delay,1,right,no early,hit,0,0,341.3476,342.5476,342.5476,344.0476,[],[],[],340.0084,340.6976,"[342.8497, 343.0403, 343.2118, 343.3744, 343.5102, 343.6549, 343.9977, 344.1459]",340.6976,341.3476
52,346.2171,350.9538,53,1.853,5.500,0.5000,53,audio delay,1,left,no early,hit,0,0,348.0698,349.2698,349.2698,350.7698,"[349.4138, 349.6049, 349.7474, 349.908, 350.0923]",348.0701,348.5701,346.7171,347.4198,[],347.4198,348.0698
53,352.7823,357.5398,54,N/A,N/A,N/A,54,audio delay,1,left,no early,hit,0,0,354.672,355.872,355.872,357.372,"[355.9998, 356.1729, 356.3136, 356.4702, 356.6277, 356.8346]",[],[],353.2823,354.022,[],354.022,354.672
54,359.369,364.1107,55,N/A,N/A,N/A,55,audio delay,1,left,no early,hit,0,0,361.225,362.425,362.425,363.925,"[362.5707, 362.7012, 362.8661, 363.0248, 363.1896]",[],[],359.869,360.575,[],360.575,361.225
55,365.9407,370.8549,56,1.887,5.500,0.5000,56,audio delay,1,right,no early,hit,0,0,367.8278,369.0278,369.0278,370.5278,[],367.8277,368.3277,366.4407,367.1778,"[369.3149, 369.4869, 369.6569, 369.8123, 369.9554, 370.1108]",367.1778,367.8278
56,372.6848,377.5705,57,N/A,N/A,N/A,57,audio delay,1,left,no early,hit,0,0,374.7005,375.9005,375.9005,377.4005,"[376.0305, 376.2122, 376.353, 376.5057, 376.6643, 376.8546]",[],[],373.1848,374.0505,[],374.0505,374.7005
57,379.4025,386.1459,58,N/A,N/A,N/A,58,audio delay,1,right,early,hit,0,0,"[381.4413, 382.6154, 382.8423, 383.0083, 383.2214]","[382.6154, 382.8423, 383.0083, 383.2214, 384.4214]",384.4214,385.9214,[],[],[],379.9025,380.7913,"[382.5154, 382.7423, 382.9083, 383.1214, 384.6059, 384.7834, 384.9689, 385.1152, 385.2574, 385.4049, 385.5523]",380.7913,381.4413
58,387.9785,392.9738,59,2.026,5.500,0.5000,59,audio delay,1,left,no early,hit,0,0,390.004,391.204,391.204,392.704,"[391.4338, 391.5482, 391.7127, 391.881, 392.045, 392.2101]",390.0045,390.5045,388.4785,389.354,[],389.354,390.004
59,394.8079,398.6813,60,N/A,N/A,N/A,60,audio delay,1,left,no early,miss,0,0,396.6549,397.8549,397.8549,[],[],[],[],395.3079,396.0049,"[398.1813, 398.3593]",396.0049,396.6549
60,400.5165,405.4627,61,N/A,N/A,N/A,61,audio delay,1,left,no early,hit,0,0,402.5639,403.7639,403.7639,405.2639,"[403.9227, 404.0517, 404.2035, 404.3631, 404.5299]",[],[],401.0165,401.9139,[],401.9139,402.5639
61,407.2971,412.2149,62,N/A,N/A,N/A,62,audio delay,1,right,no early,hit,0,0,409.1511,410.3511,410.3511,411.8511,[],[],[],407.7971,408.5011,"[410.6749, 410.8466, 411.0203, 411.17, 411.3236, 411.4722, 411.6144]",408.5011,409.1511
62,414.0509,418.1145,63,N/A,N/A,N/A,63,audio delay,1,left,no early,miss,0,0,416.0813,417.2813,417.2813,[],[],[],[],414.5509,415.4313,"[417.6145, 417.7908]",415.4313,416.0813
63,419.9513,423.7773,64,N/A,N/A,N/A,64,audio delay,1,left,no early,miss,0,0,421.8177,423.0177,423.0177,[],[],[],[],420.4513,421.1677,"[423.2773, 423.4429]",421.1677,421.8177
64,425.6142,430.4101,65,N/A,N/A,N/A,65,audio delay,1,left,no early,hit,0,0,427.5076,428.7076,428.7076,430.2076,"[428.8701, 429.0111, 429.1516, 429.3172, 429.4666]",[],[],426.1142,426.8576,[],426.8576,427.5076
65,432.2521,437.6918,66,N/A,N/A,N/A,66,audio delay,1,left,early,hit,0,0,434.7732,435.9732,435.9732,437.4732,"[433.8395, 434.0232, 436.1518, 436.3143, 436.4854, 436.6395, 436.803]",[],[],432.7521,433.5943,[],"[433.5943, 433.9395, 434.1232]","[434.2443, 434.5895, 434.7732]"
66,439.5307,443.4144,67,N/A,N/A,N/A,67,audio delay,1,right,no early,miss,0,0,441.4413,442.6413,442.6413,[],442.9144,[],[],440.0307,440.7913,[],440.7913,441.4413
67,445.2549,450.0625,68,N/A,N/A,N/A,68,audio delay,1,right,no early,hit,0,0,447.0781,448.2781,448.2781,449.7781,[],[],[],445.7549,446.4281,"[448.5225, 448.6775, 448.8595, 449.0243, 449.175, 449.335, 449.477, 449.6138]",446.4281,447.0781
68,451.9034,456.7042,69,1.887,5.500,0.5000,69,audio delay,1,left,no early,hit,0,0,453.7903,454.9903,454.9903,456.4903,"[455.1642, 455.3383, 455.4802, 455.6319, 455.831]",453.7904,454.2904,452.4034,453.1403,[],453.1403,453.7903
69,458.5455,464.258,70,1.929,5.500,0.5000,70,audio delay,1,left,early,hit,0,0,"[460.4749, 461.3635]","[461.3635, 462.5635]",462.5635,464.0635,"[461.2635, 462.718, 462.8248, 462.9938, 463.1394, 463.2995, 463.4865]",460.4745,460.9745,459.0455,459.8249,[],459.8249,460.4749
70,466.1003,470.8754,71,1.888,5.500,0.5000,71,audio delay,1,left,no early,hit,0,0,467.9886,469.1886,469.1886,470.6886,"[469.3354, 469.4521, 469.6041, 469.7511, 469.8952]",467.9883,468.4883,466.6003,467.3386,[],467.3386,467.9886
71,472.7189,477.5261,72,N/A,N/A,N/A,72,audio delay,1,right,no early,hit,0,0,474.5388,475.7388,475.7388,477.2388,[],[],[],473.2189,473.8888,"[475.9861, 476.1798, 476.3421, 476.5116, 476.6521, 476.793, 477.1182, 477.2639]",473.8888,474.5388
72,479.3705,484.1683,73,N/A,N/A,N/A,73,audio delay,1,left,no early,hit,0,0,481.2625,482.4625,482.4625,483.9625,"[482.6283, 482.7927, 482.9473, 483.0942, 483.2608]",[],[],479.8705,480.6125,[],480.6125,481.2625
73,486.0138,490.9926,74,N/A,N/A,N/A,74,audio delay,1,left,no early,hit,0,0,488.0528,489.2528,489.2528,490.7528,"[489.256, 489.4526, 489.6697, 489.8037, 489.9701, 490.135]",[],[],486.5138,487.4028,[],487.4028,488.0528
74,492.84,497.9522,75,1.999,5.500,0.5000,75,audio delay,1,right,no early,hit,0,0,494.839,496.039,496.039,497.539,[],494.839,495.339,493.34,494.189,"[496.4122, 496.5996, 496.7812, 496.9364, 497.0975, 497.2614, 497.4274, 497.7596]",494.189,494.839
75,499.7987,506.2207,76,N/A,N/A,N/A,76,audio delay,1,right,early,hit,0,0,"[501.7948, 502.9571, 503.149]","[502.9571, 503.149, 504.349]",504.349,505.849,[],[],[],500.2987,501.1448,"[502.8571, 503.049, 504.6807, 504.8434, 505.028, 505.1953, 505.3618, 505.5132]",501.1448,501.7948
76,508.0665,512.9428,77,N/A,N/A,N/A,77,audio delay,1,left,no early,hit,0,0,510.0408,511.2408,511.2408,512.7408,"[511.4028, 511.5511, 511.7448, 511.9034, 512.0834, 512.2197, 512.4122]",[],[],508.5665,509.3908,[],509.3908,510.0408
77,514.791,519.6554,78,N/A,N/A,N/A,78,audio delay,1,left,no early,hit,0,0,516.777,517.977,517.977,519.477,"[518.1154, 518.2444, 518.398, 518.5542, 518.7377]",[],[],515.291,516.127,[],516.127,516.777
78,521.5048,526.6348,79,N/A,N/A,N/A,79,audio delay,1,right,no early,hit,0,0,523.4965,524.6965,524.6965,526.1965,[],[],[],522.0048,522.8465,"[525.0948, 525.2844, 525.4669, 525.6244, 525.7647, 525.912]",522.8465,523.4965
79,528.4846,533.3381,80,N/A,N/A,N/A,80,audio delay,1,left,no early,hit,0,0,530.4497,531.6497,531.6497,533.1497,"[531.7981, 531.9238, 532.0622, 532.2376, 532.4001]",[],[],528.9846,529.7997,[],529.7997,530.4497
80,535.1888,540.0496,81,N/A,N/A,N/A,81,audio delay,1,right,no early,hit,0,0,537.0022,538.2022,538.2022,539.7022,[],[],[],535.6888,536.3522,"[538.5096, 538.7376, 538.8962, 539.0706, 539.2153, 539.3798, 539.5408]",536.3522,537.0022
81,541.9025,547.6635,82,N/A,N/A,N/A,82,audio delay,1,right,early,hit,0,0,544.6446,545.8446,545.8446,547.3446,543.8946,[],[],542.4025,543.2965,"[546.1235, 546.3037, 546.4749, 546.6283, 546.7873, 546.9306, 547.077]","[543.2965, 543.9946]","[543.9465, 544.6446]"
82,549.5167,554.2321,83,N/A,N/A,N/A,83,audio delay,1,left,no early,hit,0,0,551.3319,552.5319,552.5319,554.0319,"[552.6921, 552.8095, 552.9559, 553.1025, 553.3117]",[],[],550.0167,550.6819,[],550.6819,551.3319
