id,start_time,stop_time,trial,photostim_onset,photostim_power,photostim_duration,trial_uid,task,task_protocol,trial_instruction,early_lick,outcome,auto_water,free_water,delay_start_times,delay_stop_times,go_start_times,go_stop_times,left_lick_times,photostim_start_times,photostim_stop_times,presample_start_times,presample_stop_times,right_lick_times,sample_start_times,sample_stop_times
10,69.3125,74.0856,11,N/A,N/A,N/A,11,audio delay,1,left,no early,hit,1,0,71.196,72.396,72.396,72.446,"[72.5855, 72.9925, 73.1676, 73.3384, 73.7056, 73.9115]",[],[],69.8125,69.8225,[],70.546,71.196
11,76.2815,81.2484,12,N/A,N/A,N/A,12,audio delay,1,left,no early,hit,0,0,78.2884,79.4884,79.4884,79.5384,"[79.7034, 79.8242, 80.0495, 80.2175, 80.9611, 81.147]",[],[],76.7815,76.7915,[],77.6384,78.2884
12,83.0518,88.9953,13,N/A,N/A,N/A,13,audio delay,1,left,early,hit,0,0,85.9739,87.1739,87.1739,87.2239,"[84.7204, 84.7866, 84.9999, 85.2239, 87.4503, 87.6513, 87.8011, 87.9922, 88.3361, 88.5491]",[],[],83.5518,83.5618,[],"[84.2453, 84.8204, 85.0999, 85.3239]","[84.7204, 84.9999, 85.2239, 85.9739]"
13,90.7992,95.8289,14,N/A,N/A,N/A,14,audio delay,1,left,no early,hit,0,0,92.7016,93.9016,93.9016,93.9516,"[94.2839, 94.451, 94.6378, 94.8236]",[],[],91.2992,91.3092,[],92.0516,92.7016
14,97.6352,102.597,15,N/A,N/A,N/A,15,audio delay,1,right,early,miss,0,0,100.5257,101.7257,101.7257,101.7757,"[99.3437, 99.6087, 99.7757, 102.097, 102.2769]",[],[],98.1352,98.1452,[],"[98.9452, 99.4437, 99.7087, 99.8757]","[99.3437, 99.6087, 99.7757, 100.5257]"
15,104.4026,109.9163,16,N/A,N/A,N/A,16,audio delay,1,right,early,hit,0,0,106.9104,108.1104,108.1104,108.1604,[],[],[],104.9026,104.9126,"[106.1604, 108.3713, 108.5855, 108.8017, 108.9715, 109.1573]","[105.6859, 106.2604]","[106.1604, 106.9104]"
16,111.7245,116.7581,17,N/A,N/A,N/A,17,audio delay,1,right,no early,hit,0,0,113.7716,114.9716,114.9716,115.0216,[],[],[],112.2245,112.2345,"[115.2131, 115.5684, 115.7632, 115.9125]",113.1216,113.7716
17,118.5652,123.5965,18,N/A,N/A,N/A,18,audio delay,1,right,no early,hit,0,0,120.6138,121.8138,121.8138,121.8638,[],[],[],119.0652,119.0752,"[122.0515, 122.0879, 122.4444, 122.6756, 122.8567]",119.9638,120.6138
18,125.4072,129.6576,19,N/A,N/A,N/A,19,audio delay,1,right,no early,hit,0,0,127.4392,127.7392,127.7392,127.7892,[],[],[],125.9072,125.9172,"[128.1126, 128.345, 128.489, 128.6863]",126.7892,127.4392
19,131.4716,135.495,20,N/A,N/A,N/A,20,audio delay,1,left,no early,miss,0,0,133.4944,134.6944,134.6944,134.7444,[],[],[],131.9716,131.9816,134.995,132.8444,133.4944
20,137.309,141.5688,21,N/A,N/A,N/A,21,audio delay,1,left,no early,miss,0,0,139.3124,140.5124,140.5124,140.5624,141.3217,[],[],137.809,137.819,141.0688,138.6624,139.3124
21,143.3839,148.5285,22,N/A,N/A,N/A,22,audio delay,1,left,no early,hit,0,0,145.4236,146.6236,146.6236,146.6736,"[146.9835, 147.0269, 147.2214, 147.3824, 147.7509]",[],[],143.8839,143.8939,[],144.7736,145.4236
22,150.3424,155.6649,23,N/A,N/A,N/A,23,audio delay,1,left,early,hit,0,0,152.5829,153.7829,153.7829,153.8329,"[151.6085, 151.8329, 154.1199]",[],[],150.8424,150.8524,[],"[151.5539, 151.7085, 151.9329]","[151.6085, 151.8329, 152.5829]"
23,158.6046,162.6891,24,N/A,N/A,N/A,24,audio delay,1,left,no early,miss,0,0,160.5676,161.7676,161.7676,161.8176,[],[],[],159.1046,159.1146,162.1891,159.9176,160.5676
24,164.5081,169.5331,25,N/A,N/A,N/A,25,audio delay,1,left,no early,hit,0,0,166.415,167.615,167.615,167.665,"[167.9881, 168.1808, 168.3533, 168.5036, 168.6878, 168.8532]",[],[],165.0081,165.0181,[],165.765,166.415
25,171.5669,176.4374,26,N/A,N/A,N/A,26,audio delay,1,left,no early,hit,0,0,173.4738,174.6738,174.6738,174.7238,"[174.8924, 175.0841, 175.2641, 175.4556]",[],[],172.0669,172.0769,[],172.8238,173.4738
26,178.2585,183.8788,27,N/A,N/A,N/A,27,audio delay,1,right,early,hit,0,0,180.7957,181.9957,181.9957,182.0457,"[179.8621, 180.0457, 180.0823]",[],[],178.7585,178.7685,"[182.3338, 182.4599, 182.6983, 182.8852, 183.0738]","[179.5811, 179.9621, 180.1457]","[179.8621, 180.0457, 180.7957]"
27,185.7019,190.6309,28,N/A,N/A,N/A,28,audio delay,1,right,no early,hit,0,0,187.644,188.844,188.844,188.894,[],[],[],186.2019,186.2119,"[189.0859, 189.2419, 189.4515, 189.659]",186.994,187.644
28,192.4543,197.3804,29,N/A,N/A,N/A,29,audio delay,1,right,no early,hit,0,0,194.4472,195.6472,195.6472,195.6972,[],[],[],192.9543,192.9643,"[195.8354, 195.9035, 196.1461, 196.3043]",193.7972,194.4472
29,199.2068,204.6428,30,N/A,N/A,N/A,30,audio delay,1,right,no early,hit,0,0,201.0248,202.8248,202.8248,202.8748,[],[],[],199.7068,199.7168,"[203.0978, 203.3345, 203.5309, 203.7062]",200.3748,201.0248
30,206.4699,210.4913,31,N/A,N/A,N/A,31,audio delay,1,left,no early,miss,0,0,208.4972,209.6972,209.6972,209.7472,[],[],[],206.9699,206.9799,209.9913,207.8472,208.4972
31,212.3193,217.9902,32,3.374,5.500,0.5000,32,audio delay,1,right,early,hit,0,0,214.9934,216.1934,216.1934,216.2434,"[213.8243, 214.0318]",215.6933,216.1933,212.8193,212.8293,"[214.2434, 216.4452]","[213.5232, 213.9243, 214.1318, 214.3434]","[213.8243, 214.0318, 214.2434, 214.9934]"
32,219.8199,225.705,33,N/A,N/A,N/A,33,audio delay,1,left,early,ignore,0,0,222.705,223.905,223.905,223.955,[],[],[],220.3199,220.3299,"[221.5256, 221.8054, 221.955]","[221.1577, 221.6256, 221.9054, 222.055]","[221.5256, 221.8054, 221.955, 222.705]"
33,227.5355,231.6269,34,N/A,N/A,N/A,34,audio delay,1,left,no early,ignore,0,0,229.5269,229.8269,229.8269,229.8769,[],[],[],228.0355,228.0455,[],228.8769,229.5269
34,233.4579,238.5889,35,N/A,N/A,N/A,35,audio delay,1,left,no early,hit,0,0,235.4091,236.6091,236.6091,236.6591,"[237.0439, 237.1992, 237.3589, 237.5186, 237.715]",[],[],233.9579,233.9679,[],234.7591,235.4091
35,240.4204,245.2536,36,N/A,N/A,N/A,36,audio delay,1,left,no early,hit,0,0,242.248,243.448,243.448,243.498,"[243.4579, 243.7086, 243.8985, 244.1064, 244.28]",[],[],240.9204,240.9304,[],241.598,242.248
36,247.0886,251.369,37,N/A,N/A,N/A,37,audio delay,1,right,early,miss,0,0,249.474,250.674,250.674,250.724,"[248.5527, 248.724, 250.869, 251.072]",[],[],247.5886,247.5986,[],"[248.3647, 248.6527, 248.824]","[248.5527, 248.724, 249.474]"
37,253.2034,257.2397,38,N/A,N/A,N/A,38,audio delay,1,left,no early,miss,0,0,255.2275,256.4275,256.4275,256.4775,[],[],[],253.7034,253.7134,"[256.7397, 256.9495]",254.5775,255.2275
38,259.0766,262.9019,39,2.557,5.500,0.5000,39,audio delay,1,left,no early,miss,0,0,260.9333,262.1333,262.1333,262.1833,[],261.6336,262.1336,259.5766,259.5866,262.4019,260.2833,260.9333
39,264.739,269.8884,40,N/A,N/A,N/A,40,audio delay,1,left,no early,hit,0,0,266.7309,267.9309,267.9309,267.9809,"[268.3434, 268.47, 268.5389, 268.7039, 268.8683, 269.2431]",[],[],265.239,265.249,[],266.0809,266.7309
40,271.7294,276.685,41,N/A,N/A,N/A,41,audio delay,1,left,no early,hit,0,0,273.583,274.783,274.783,274.833,"[275.14, 275.3474, 275.5228, 276.0711]",[],[],272.2294,272.2394,[],272.933,273.583
41,278.5264,283.3657,42,N/A,N/A,N/A,42,audio delay,1,right,early,miss,0,0,281.0559,282.2559,282.2559,282.3059,"[279.9683, 280.1076, 280.3059, 282.8657, 283.0845]",[],[],279.0264,279.0364,[],"[279.7979, 280.0683, 280.2076, 280.4059]","[279.9683, 280.1076, 280.3059, 281.0559]"
42,285.2069,290.5646,43,N/A,N/A,N/A,43,audio delay,1,right,early,hit,0,0,287.6158,288.8158,288.8158,288.8658,[],[],[],285.7069,285.7169,"[286.8658, 289.0196, 289.1455, 289.3508, 289.5089]","[286.5738, 286.9658]","[286.8658, 287.6158]"
43,292.4076,297.3461,44,N/A,N/A,N/A,44,audio delay,1,right,no early,hit,0,0,294.3919,295.5919,295.5919,295.6419,[],[],[],292.9076,292.9176,"[295.8011, 296.0195, 296.2025, 296.3813]",293.7419,294.3919
44,299.1911,304.2214,45,N/A,N/A,N/A,45,audio delay,1,left,no early,hit,0,0,301.1417,302.3417,302.3417,302.3917,302.6764,[],[],299.6911,299.7011,[],300.4917,301.1417
45,306.0694,311.0909,46,N/A,N/A,N/A,46,audio delay,1,right,no early,ignore,0,0,308.0909,309.2909,309.2909,309.3409,"[306.9167, 307.1478, 307.3056]",[],[],306.5694,306.5794,[],307.4409,308.0909
46,312.9402,317.9495,47,N/A,N/A,N/A,47,audio delay,1,left,no early,hit,0,0,314.8166,316.0166,316.0166,316.0666,"[316.4045, 316.6288, 316.8127, 316.9835]",[],[],313.4402,313.4502,[],314.1666,314.8166
47,319.7977,324.7848,48,N/A,N/A,N/A,48,audio delay,1,left,no early,hit,0,0,321.7008,322.9008,322.9008,322.9508,"[323.2398, 323.3992, 323.5574, 324.138]",[],[],320.2977,320.3077,[],321.0508,321.7008
48,326.6336,330.4919,49,N/A,N/A,N/A,49,audio delay,1,left,no early,miss,0,0,328.507,329.707,329.707,329.757,"[330.2274, 330.4276]",[],[],327.1336,327.1436,329.9919,327.857,328.507
49,332.5399,338.6828,50,3.826,5.500,0.5000,50,audio delay,1,right,early,hit,0,0,335.6657,336.8657,336.8657,336.9157,"[334.116, 334.2435]",336.3659,336.8659,333.0399,333.0499,"[334.9157, 337.1378, 337.3238, 337.5317, 337.7232]","[333.9206, 334.216, 334.3435, 335.0157]","[334.116, 334.2435, 334.9157, 335.6657]"
50,340.5363,344.9186,51,N/A,N/A,N/A,51,audio delay,1,left,early,miss,0,0,342.8563,344.0563,344.0563,344.1063,[],[],[],341.0363,341.0463,"[342.1063, 344.4186, 344.6097]","[341.8354, 342.2063]","[342.1063, 342.8563]"
51,346.7717,352.3217,52,N/A,N/A,N/A,52,audio delay,1,left,early,hit,0,0,349.3909,350.5909,350.5909,350.6409,"[348.4087, 348.6409, 350.7767, 350.9234, 351.1839, 351.3599]",[],[],347.2717,347.2817,[],"[348.0541, 348.5087, 348.7409]","[348.4087, 348.6409, 349.3909]"
52,354.1787,359.9308,53,N/A,N/A,N/A,53,audio delay,1,left,early,hit,0,0,356.8118,358.0118,358.0118,358.0618,"[355.8554, 356.0618, 358.3858, 358.5407, 358.7108, 358.8866]",[],[],354.6787,354.6887,[],"[355.5221, 355.9554, 356.1618]","[355.8554, 356.0618, 356.8118]"
53,361.7907,366.5012,54,3.384,5.500,0.5000,54,audio delay,1,right,early,miss,0,0,364.475,365.675,365.675,365.725,"[363.5081, 363.725, 366.0012]",365.1747,365.6747,362.2907,362.3007,[],"[363.1974, 363.6081, 363.825]","[363.5081, 363.725, 364.475]"
54,368.3591,373.3313,55,N/A,N/A,N/A,55,audio delay,1,left,no early,hit,0,0,370.2418,371.4418,371.4418,371.4918,"[371.7863, 372.0215, 372.1842, 372.5438, 372.7253]",[],[],368.8591,368.8691,[],369.5918,370.2418
55,376.6364,381.6539,56,2.621,5.500,0.5000,56,audio delay,1,right,no early,hit,0,0,378.5574,379.7574,379.7574,379.8074,[],379.2574,379.7574,377.1364,377.1464,"[380.1089, 380.4673, 380.8229, 381.0317]",377.9074,378.5574
56,383.5182,389.7332,57,N/A,N/A,N/A,57,audio delay,1,right,no early,hit,0,0,385.4958,386.6958,386.6958,386.7458,[],[],[],384.0182,384.0282,"[388.1882, 388.326, 388.5774, 388.7316]",384.8458,385.4958
57,391.5943,396.7344,58,N/A,N/A,N/A,58,audio delay,1,right,no early,hit,0,0,393.4349,394.6349,394.6349,394.6849,[],[],[],392.0943,392.1043,"[395.1894, 395.4313, 395.6452, 395.8319, 396.042]",392.7849,393.4349
58,398.5961,403.4156,59,N/A,N/A,N/A,59,audio delay,1,right,no early,hit,0,0,400.4474,401.6474,401.6474,401.6974,[],[],[],399.0961,399.1061,"[401.8706, 402.0797, 402.2859, 402.4651]",399.7974,400.4474
59,405.281,409.0684,60,2.546,5.500,0.5000,60,audio delay,1,left,no early,miss,0,0,407.1272,408.3272,408.3272,408.3772,[],407.827,408.327,405.781,405.791,"[408.5684, 408.7862]",406.4772,407.1272
60,410.9369,415.9137,61,2.671,5.500,0.5000,61,audio delay,1,right,no early,hit,0,0,412.9077,414.1077,414.1077,414.1577,[],413.6079,414.1079,411.4369,411.4469,"[414.3687, 414.5033, 414.7455, 414.918]",412.2577,412.9077
61,417.7807,422.7881,62,2.700,5.500,0.5000,62,audio delay,1,right,no early,hit,0,0,419.7809,420.9809,420.9809,421.0309,[],420.4807,420.9807,418.2807,418.2907,"[421.2431, 421.4668, 421.6666, 421.9993]",419.1309,419.7809
62,424.657,428.5687,63,N/A,N/A,N/A,63,audio delay,1,left,no early,miss,0,0,426.5864,427.7864,427.7864,427.8364,[],[],[],425.157,425.167,"[428.0687, 428.3044]",425.9364,426.5864
63,430.4369,434.3393,64,N/A,N/A,N/A,64,audio delay,1,left,no early,miss,0,0,432.3297,433.5297,433.5297,433.5797,[],[],[],430.9369,430.9469,433.8393,431.6797,432.3297
64,436.2099,441.2302,65,N/A,N/A,N/A,65,audio delay,1,left,no early,hit,0,0,438.1111,439.3111,439.3111,439.3611,"[439.6852, 439.8296, 440.1091, 440.2695, 440.8046]",[],[],436.7099,436.7199,[],437.4611,438.1111
65,443.1033,448.2938,66,N/A,N/A,N/A,66,audio delay,1,left,no early,hit,0,0,445.1613,446.3613,446.3613,446.4113,"[443.5642, 443.8345, 446.7488, 446.9739, 447.1461, 447.3494]",[],[],443.6033,443.6133,[],444.5113,445.1613
66,450.1672,455.1646,67,2.647,5.500,0.5000,67,audio delay,1,right,no early,hit,0,0,452.1141,453.3141,453.3141,453.3641,[],452.8142,453.3142,450.6672,450.6772,"[453.6196, 453.7529, 454.0224, 454.1828, 454.3818]",451.4641,452.1141
67,457.0402,461.8079,68,N/A,N/A,N/A,68,audio delay,1,left,no early,hit,0,0,458.866,460.066,460.066,460.116,"[460.2629, 460.4167, 460.6375, 460.8186]",[],[],457.5402,457.5502,[],458.216,458.866
68,463.6839,468.8171,69,N/A,N/A,N/A,69,audio delay,1,left,no early,hit,0,0,465.7107,466.9107,466.9107,466.9607,"[467.2721, 467.4678, 467.6543]",[],[],464.1839,464.1939,[],465.0607,465.7107
69,470.6948,475.5062,70,N/A,N/A,N/A,70,audio delay,1,left,no early,hit,0,0,472.5708,473.7708,473.7708,473.8208,"[473.9612, 474.1587, 474.345, 474.7594]",[],[],471.1948,471.2048,[],471.9208,472.5708
70,477.3853,482.3044,71,2.510,5.500,0.5000,71,audio delay,1,left,no early,hit,0,0,479.1956,480.3956,480.3956,480.4456,"[480.7594, 480.9123, 481.1034, 481.457]",479.8953,480.3953,477.8853,477.8953,[],478.5456,479.1956
71,484.1863,489.3618,72,N/A,N/A,N/A,72,audio delay,1,right,no early,hit,0,0,486.1784,487.3784,487.3784,487.4284,[],[],[],484.6863,484.6963,"[487.8168, 488.0514, 488.2417]",485.5284,486.1784
72,491.6713,496.8078,73,N/A,N/A,N/A,73,audio delay,1,left,no early,hit,0,0,493.658,494.858,494.858,494.908,"[495.2628, 495.4837, 495.6407, 495.8192, 496.183]",[],[],492.1713,492.1813,[],493.008,493.658
73,498.691,503.4481,74,N/A,N/A,N/A,74,audio delay,1,left,no early,hit,0,0,500.5529,501.7529,501.7529,501.8029,"[501.9031, 502.0509, 502.2775, 502.4631]",[],[],499.191,499.201,[],499.9029,500.5529
74,505.3328,510.4647,75,2.678,5.500,0.5000,75,audio delay,1,left,no early,hit,0,0,507.3106,508.5106,508.5106,508.5606,"[508.9197, 509.089, 509.4329, 509.6486]",508.0108,508.5108,505.8328,505.8428,[],506.6606,507.3106
75,512.3516,517.2758,76,N/A,N/A,N/A,76,audio delay,1,right,no early,hit,0,0,514.1964,515.3964,515.3964,515.4464,[],[],[],512.8516,512.8616,"[515.7308, 515.9202, 516.1311, 516.302, 516.4926]",513.5464,514.1964
76,519.162,524.1451,77,N/A,N/A,N/A,77,audio delay,1,right,no early,hit,0,0,521.1594,522.3594,522.3594,522.4094,[],[],[],519.662,519.672,"[522.6001, 522.7864, 522.9861, 523.3486]",520.5094,521.1594
77,526.0327,529.828,78,N/A,N/A,N/A,78,audio delay,1,left,no early,miss,0,0,527.8659,529.0659,529.0659,529.1159,[],[],[],526.5327,526.5427,"[529.328, 529.5148]",527.2159,527.8659
78,531.7152,536.8932,79,N/A,N/A,N/A,79,audio delay,1,left,no early,hit,0,0,533.7318,534.9318,534.9318,534.9818,"[535.3482, 535.508, 535.5343, 535.7028, 535.8837]",[],[],532.2152,532.2252,[],533.0818,533.7318
79,538.7824,543.439,80,N/A,N/A,N/A,80,audio delay,1,left,no early,miss,0,0,540.8384,542.6384,542.6384,542.6884,[],[],[],539.2824,539.2924,"[542.939, 543.1308]",540.1884,540.8384
80,545.3296,550.5658,81,N/A,N/A,N/A,81,audio delay,1,right,early,miss,0,0,"[547.3715, 548.2799, 548.5234]","[548.1799, 548.4234, 549.7234]",549.7234,549.7734,"[548.1799, 548.4234, 550.0658, 550.2346]",[],[],545.8296,545.8396,[],546.7215,547.3715
81,552.4531,557.5353,82,2.626,5.500,0.5000,82,audio delay,1,left,no early,hit,0,0,554.3789,555.5789,555.5789,555.6289,"[555.9903, 556.177, 556.7935, 556.9808]",555.0791,555.5791,552.9531,552.9631,[],553.7289,554.3789
82,559.4295,564.8494,83,N/A,N/A,N/A,83,audio delay,1,left,early,ignore,0,0,561.8494,563.0494,563.0494,563.0994,"[560.9028, 561.0994]",[],[],559.9295,559.9395,[],"[560.6571, 561.0028, 561.1994]","[560.9028, 561.0994, 561.8494]"
83,566.7419,572.2165,84,N/A,N/A,N/A,84,audio delay,1,left,early,ignore,0,0,569.2165,570.4165,570.4165,570.4665,"[567.71, 568.2555, 568.4665]",[],[],567.2419,567.2519,[],"[568.1009, 568.3555, 568.5665]","[568.2555, 568.4665, 569.2165]"
84,574.1138,579.4908,85,2.690,5.500,0.5000,85,audio delay,1,left,no early,hit,0,0,576.1041,577.3041,577.3041,577.3541,"[577.9458, 578.1445, 578.5036, 578.6985]",576.8038,577.3038,574.6138,574.6238,[],575.4541,576.1041
85,581.3882,587.239,86,N/A,N/A,N/A,86,audio delay,1,left,early,hit,0,0,584.1127,585.3127,585.3127,585.3627,"[583.0795, 583.3627, 585.694, 585.7327, 585.8918, 586.071]",[],[],581.8882,581.8982,[],"[582.7203, 583.1795, 583.4627]","[583.0795, 583.3627, 584.1127]"
86,589.1211,593.468,87,2.957,5.500,0.5000,87,audio delay,1,right,early,miss,0,0,591.3783,592.5783,592.5783,592.6283,"[590.4708, 590.6283, 592.968]",592.0781,592.5781,589.6211,589.6311,593.4673,"[590.2888, 590.5708, 590.7283]","[590.4708, 590.6283, 591.3783]"
87,595.5986,600.9289,88,N/A,N/A,N/A,88,audio delay,1,right,early,hit,0,0,597.896,599.096,599.096,599.146,[],[],[],596.0986,596.1086,"[597.146, 599.3839, 599.5702, 599.7696, 600.1242]","[596.8566, 597.246]","[597.146, 597.896]"
88,602.829,607.8519,89,N/A,N/A,N/A,89,audio delay,1,right,no early,hit,0,0,604.8285,606.0285,606.0285,606.0785,[],[],[],603.329,603.339,"[606.3069, 606.6935, 606.8961]",604.1785,604.8285
89,609.7589,614.8889,90,N/A,N/A,N/A,90,audio delay,1,left,no early,hit,0,0,611.7363,612.9363,612.9363,612.9863,"[613.3439, 613.5524, 613.752]",[],[],610.2589,610.2689,[],611.0863,611.7363
90,616.7924,621.6669,91,N/A,N/A,N/A,91,audio delay,1,left,no early,hit,0,0,618.6741,619.8741,619.8741,619.9241,"[619.9148, 620.1219, 620.3128, 620.6563, 620.834, 621.1904]",[],[],617.2924,617.3024,[],618.0241,618.6741
91,623.5732,629.4288,92,N/A,N/A,N/A,92,audio delay,1,right,early,hit,0,0,626.2794,627.4794,627.4794,627.5294,"[625.1017, 625.3372, 625.5294]",[],[],624.0732,624.0832,"[627.8838, 628.6267, 628.8776, 629.0284]","[624.7384, 625.2017, 625.4372, 625.6294]","[625.1017, 625.3372, 625.5294, 626.2794]"
92,631.3338,636.5147,93,N/A,N/A,N/A,93,audio delay,1,right,no early,hit,0,0,633.2667,634.4667,634.4667,634.5167,[],[],[],631.8338,631.8438,"[634.9697, 635.1157, 635.5459, 635.7312]",632.6167,633.2667
93,638.4236,643.8341,94,3.119,5.500,0.5000,94,audio delay,1,right,early,hit,0,0,"[640.4333, 640.8428]","[640.7428, 642.0428]",642.0428,642.0928,"[643.5688, 643.7789]",641.5426,642.0426,638.9236,638.9336,"[640.7428, 642.2891, 642.4093, 642.4665, 642.6731]",639.7833,640.4333
94,645.9132,650.8352,95,N/A,N/A,N/A,95,audio delay,1,right,no early,hit,0,0,647.8507,649.0507,649.0507,649.1007,[],[],[],646.4132,646.4232,"[649.2902, 649.434, 649.6891, 649.8779]",647.2007,647.8507
95,652.7468,658.22,96,N/A,N/A,N/A,96,audio delay,1,left,early,hit,0,0,655.0911,656.2911,656.2911,656.3411,"[654.3411, 656.675, 656.8522, 657.2128, 657.4078]",[],[],653.2468,653.2568,[],"[654.0794, 654.4411]","[654.3411, 655.0911]"
96,660.1326,666.0326,97,N/A,N/A,N/A,97,audio delay,1,left,early,hit,0,0,662.3386,664.1386,664.1386,664.1886,"[661.3708, 661.5886, 664.4876, 664.7184, 664.8864]",[],[],660.6326,660.6426,[],"[661.3239, 661.4708, 661.6886]","[661.3708, 661.5886, 662.3386]"
97,667.9407,673.5696,98,N/A,N/A,N/A,98,audio delay,1,left,early,hit,0,0,670.4296,671.6296,671.6296,671.6796,"[669.4424, 669.6796, 672.0246, 672.2178, 672.4031]",[],[],668.4407,668.4507,[],"[669.1286, 669.5424, 669.7796]","[669.4424, 669.6796, 670.4296]"
98,675.4854,678.8812,99,N/A,N/A,N/A,99,audio delay,1,left,no early,miss,0,0,677.5041,677.8041,677.8041,677.8541,[],[],[],675.9854,675.9954,"[678.3812, 678.5835]",676.8541,677.5041
99,681.704,687.6309,100,N/A,N/A,N/A,100,audio delay,1,right,early,hit,0,0,684.044,685.244,685.244,685.294,683.294,[],[],682.204,682.214,"[686.0859, 686.3566, 686.4822, 686.5156]","[682.9347, 683.394]","[683.294, 684.044]"
100,689.549,694.5216,101,N/A,N/A,N/A,101,audio delay,1,right,no early,hit,0,0,691.5009,692.7009,692.7009,692.7509,[],[],[],690.049,690.059,"[692.9766, 693.1293, 693.3528]",690.8509,691.5009
101,696.4428,701.4689,102,N/A,N/A,N/A,102,audio delay,1,left,no early,hit,0,0,698.3704,699.5704,699.5704,699.6204,"[699.9239, 700.1195, 700.3204]",[],[],696.9428,696.9528,[],697.7204,698.3704
102,703.3897,709.2626,103,3.438,5.500,0.5000,103,audio delay,1,left,early,hit,0,0,706.1275,707.3275,707.3275,707.3775,"[705.1479, 705.3775, 707.7176, 707.9083, 708.0811]",706.8277,707.3277,703.8897,703.8997,[],"[704.7977, 705.2479, 705.4775]","[705.1479, 705.3775, 706.1275]"
103,711.1846,717.4093,104,N/A,N/A,N/A,104,audio delay,1,left,early,hit,0,0,713.6825,715.4825,715.4825,715.5325,"[712.7319, 712.9325, 715.8643, 716.0866, 716.2638, 716.6543, 717.0608]",[],[],711.6846,711.6946,[],"[712.3934, 712.8319, 713.0325]","[712.7319, 712.9325, 713.6825]"
104,719.3313,724.169,105,2.574,5.500,0.5000,105,audio delay,1,left,no early,hit,0,0,721.2056,722.4056,722.4056,722.4556,"[722.624, 722.7749, 723.0037, 723.1837]",721.9053,722.4053,719.8313,719.8413,[],720.5556,721.2056
105,726.0913,730.6115,106,N/A,N/A,N/A,106,audio delay,1,right,early,miss,0,0,728.4482,729.6482,729.6482,729.6982,"[727.6982, 730.1115]",[],[],726.5913,726.6013,[],"[727.3891, 727.7982]","[727.6982, 728.4482]"
