id,start_time,stop_time,trial,photostim_onset,photostim_power,photostim_duration,trial_uid,task,task_protocol,trial_instruction,early_lick,outcome,auto_water,free_water,delay_start_times,delay_stop_times,go_start_times,go_stop_times,left_lick_times,photostim_start_times,photostim_stop_times,presample_start_times,presample_stop_times,right_lick_times,sample_start_times,sample_stop_times
0,0.0,4.946,1,N/A,N/A,N/A,1,audio delay,1,right,no early,ignore,0,0,1.946,3.146,3.146,3.196,[],[],[],0.5,0.51,[],1.296,1.946
1,6.9327,12.3021,2,N/A,N/A,N/A,2,audio delay,1,right,no early,hit,0,0,8.9263,10.1263,10.1263,10.1763,[],[],[],7.4327,7.4427,"[10.7721, 10.9671, 11.1359, 11.3086, 11.4579]",8.2763,8.9263
2,14.1339,19.1663,3,N/A,N/A,N/A,3,audio delay,1,right,no early,hit,0,0,15.9758,17.1758,17.1758,17.2258,[],[],[],14.6339,14.6439,"[17.6363, 17.7869, 17.9473, 18.1113, 18.27, 18.432, 18.598, 18.7642]",15.3258,15.9758
3,20.9743,28.1576,4,N/A,N/A,N/A,4,audio delay,1,right,early,hit,0,0,"[22.7888, 23.9858, 24.1691, 24.3632, 24.5336, 24.7237, 25.2943]","[23.8858, 24.0691, 24.2632, 24.4336, 24.6237, 25.1943, 26.4943]",26.4943,26.5443,[],[],[],21.4743,21.4843,"[23.8858, 24.0691, 24.1607, 24.2632, 24.4336, 24.6237, 25.1943, 26.6276, 26.8061, 26.9594, 27.5717, 27.7053, 27.8355, 28.0312]",22.1388,22.7888
4,31.1008,36.0292,5,N/A,N/A,N/A,5,audio delay,1,right,no early,hit,0,0,33.064,34.264,34.264,34.314,[],[],[],31.6008,31.6108,"[34.4992, 34.6086, 34.7795, 34.96, 35.1513, 35.3596]",32.414,33.064
5,37.8781,42.8925,6,N/A,N/A,N/A,6,audio delay,1,left,no early,hit,0,0,39.759,40.959,40.959,41.009,"[41.3625, 41.5198, 41.6949, 41.9075, 42.112, 42.2921]",[],[],38.3781,38.3881,[],39.109,39.759
6,44.6966,50.912,7,N/A,N/A,N/A,7,audio delay,1,left,early,hit,0,0,48.0398,49.2398,49.2398,49.2898,"[46.8605, 47.2898, 49.382, 49.6118, 49.7899, 49.9847, 50.1573, 50.3389, 50.5135]",[],[],45.1966,45.2066,"[46.3355, 46.452]","[45.8718, 46.4355, 46.552, 46.9605, 47.3898]","[46.3355, 46.452, 46.8605, 47.2898, 48.0398]"
7,52.7112,57.705,8,N/A,N/A,N/A,8,audio delay,1,left,no early,hit,0,0,54.7088,55.9088,55.9088,55.9588,"[56.175, 56.2868, 56.4974, 56.649, 56.8254, 57.0143, 57.1997]",[],[],53.2112,53.2212,[],54.0588,54.7088
8,59.9612,64.8264,9,N/A,N/A,N/A,9,audio delay,1,left,no early,hit,0,0,61.9696,63.1696,63.1696,63.2196,"[63.2964, 63.4567, 63.6203, 63.7701, 63.9212]",[],[],60.4612,60.4712,[],61.3196,61.9696
9,66.6288,70.6031,10,N/A,N/A,N/A,10,audio delay,1,right,no early,miss,0,0,68.5157,69.7157,69.7157,69.7657,70.5031,[],[],67.1288,67.1388,[],67.8657,68.5157
10,72.4136,77.2672,11,N/A,N/A,N/A,11,audio delay,1,right,no early,hit,0,0,74.3244,75.5244,75.5244,75.5744,[],[],[],72.9136,72.9236,"[75.7372, 75.8545, 75.9749, 76.1375, 76.2929]",73.6744,74.3244
11,79.0716,84.5164,12,N/A,N/A,N/A,12,audio delay,1,right,no early,ignore,0,0,80.9164,82.7164,82.7164,82.7664,[],[],[],79.5716,79.5816,[],80.2664,80.9164
12,86.3195,91.1782,13,N/A,N/A,N/A,13,audio delay,1,right,no early,ignore,0,0,88.1782,89.3782,89.3782,89.4282,[],[],[],86.8195,86.8295,[],87.5282,88.1782
13,92.9851,98.614,14,N/A,N/A,N/A,14,audio delay,1,right,no early,ignore,0,0,95.014,96.814,96.814,96.864,[],[],[],93.4851,93.4951,[],94.364,95.014
14,100.4234,105.258,15,N/A,N/A,N/A,15,audio delay,1,right,no early,ignore,0,0,102.258,103.458,103.458,103.508,[],[],[],100.9234,100.9334,[],101.608,102.258
15,107.0664,112.0341,16,N/A,N/A,N/A,16,audio delay,1,right,no early,ignore,0,0,109.0341,110.2341,110.2341,110.2841,[],[],[],107.5664,107.5764,[],108.3841,109.0341
16,114.3446,120.2108,17,N/A,N/A,N/A,17,audio delay,1,right,no early,hit,1,0,116.255,117.455,117.455,117.505,[],[],[],114.8446,114.8546,"[118.7107, 118.9629, 119.136]",115.605,116.255
17,122.0206,127.0183,18,N/A,N/A,N/A,18,audio delay,1,right,no early,hit,0,0,123.9518,125.1518,125.1518,125.2018,[],[],[],122.5206,122.5306,"[125.4883, 125.6875, 125.8315, 126.0, 126.1849]",123.3018,123.9518
18,128.8245,133.6925,19,N/A,N/A,N/A,19,audio delay,1,right,no early,hit,0,0,130.7109,131.9109,131.9109,131.9609,[],[],[],129.3245,129.3345,"[132.1625, 132.2819, 132.404, 132.6014, 132.792, 132.9865, 133.1817, 133.3585, 133.5308]",130.0609,130.7109
19,135.5034,139.6046,20,N/A,N/A,N/A,20,audio delay,1,left,no early,miss,0,0,137.4289,139.2289,139.2289,139.2789,[],[],[],136.0034,136.0134,"[139.5046, 139.5985]",136.7789,137.4289
20,141.7524,146.5868,21,N/A,N/A,N/A,21,audio delay,1,left,no early,hit,0,0,143.7206,144.9206,144.9206,144.9706,"[145.0568, 145.2148, 145.4007, 145.5726, 145.7502, 145.9752]",[],[],142.2524,142.2624,[],143.0706,143.7206
21,148.4033,152.6324,22,N/A,N/A,N/A,22,audio delay,1,left,no early,hit,0,0,150.2818,150.5818,150.5818,150.6318,"[151.1024, 151.1961, 151.2917, 151.4698, 151.6423, 151.871, 152.0086, 152.1667]",[],[],148.9033,148.9133,[],149.6318,150.2818
22,154.4516,159.5822,23,N/A,N/A,N/A,23,audio delay,1,left,no early,hit,0,0,156.4507,157.6507,157.6507,157.7007,"[158.0522, 158.1089, 158.2097, 158.3531, 158.5019, 158.7297]",[],[],154.9516,154.9616,[],155.8007,156.4507
23,161.409,164.8841,24,N/A,N/A,N/A,24,audio delay,1,right,no early,miss,0,0,163.2508,164.4508,164.4508,164.5008,164.7841,[],[],161.909,161.919,[],162.6008,163.2508
24,166.913,171.8415,25,N/A,N/A,N/A,25,audio delay,1,right,no early,ignore,0,0,168.8415,170.0415,170.0415,170.0915,[],[],[],167.413,167.423,[],168.1915,168.8415
25,173.6651,178.5809,26,2.616,5.500,0.5000,26,audio delay,1,right,no early,ignore,0,0,175.5809,176.7809,176.7809,176.8309,[],176.2811,176.7811,174.1651,174.1751,[],174.9309,175.5809
26,180.4003,185.3,27,N/A,N/A,N/A,27,audio delay,1,right,no early,ignore,0,0,182.3,183.5,183.5,183.55,[],[],[],180.9003,180.9103,[],181.65,182.3
27,187.1274,191.9464,28,N/A,N/A,N/A,28,audio delay,1,right,no early,ignore,0,0,188.9464,190.1464,190.1464,190.1964,[],[],[],187.6274,187.6374,[],188.2964,188.9464
28,194.2675,199.831,29,N/A,N/A,N/A,29,audio delay,1,right,no early,hit,1,0,196.1237,197.3237,197.3237,197.3737,[],[],[],194.7675,194.7775,"[198.3309, 198.5693, 198.6981, 198.8491, 199.4247, 199.5504, 199.7378, 199.8198]",195.4737,196.1237
29,201.7673,206.7379,30,N/A,N/A,N/A,30,audio delay,1,right,no early,hit,0,0,203.667,204.867,204.867,204.917,[],[],[],202.2673,202.2773,"[205.2079, 205.3909, 205.5338, 205.714, 205.898, 206.0682, 206.2329]",203.017,203.667
30,208.5609,213.5111,31,N/A,N/A,N/A,31,audio delay,1,left,no early,hit,0,0,210.3782,211.5782,211.5782,211.6282,"[211.9811, 212.1952, 212.3745, 212.5587, 212.7219, 212.9264]",[],[],209.0609,209.0709,[],209.7282,210.3782
31,215.3371,220.3892,32,N/A,N/A,N/A,32,audio delay,1,left,no early,hit,0,0,217.1501,218.3501,218.3501,218.4001,"[218.8592, 219.0401, 219.1809, 219.3782, 219.5435, 219.6999, 219.8812]",[],[],215.8371,215.8471,[],216.5001,217.1501
32,222.2206,226.3632,33,N/A,N/A,N/A,33,audio delay,1,left,no early,hit,0,0,224.147,224.447,224.447,224.497,"[224.8332, 224.9968, 225.1803, 225.3409, 225.5297]",[],[],222.7206,222.7306,226.2808,223.497,224.147
33,228.1922,233.2914,34,N/A,N/A,N/A,34,audio delay,1,right,no early,hit,0,0,230.0233,231.2233,231.2233,231.2733,[],[],[],228.6922,228.7022,"[231.7614, 231.9302, 232.1052, 232.2824]",229.3733,230.0233
34,235.1206,240.1578,35,N/A,N/A,N/A,35,audio delay,1,left,no early,hit,0,0,237.1199,238.3199,238.3199,238.3699,"[238.6278, 238.7967, 238.9521, 239.139, 239.3207, 239.477]",[],[],235.6206,235.6306,[],236.4699,237.1199
35,241.9898,246.1246,36,N/A,N/A,N/A,36,audio delay,1,right,no early,ignore,0,0,244.0246,244.3246,244.3246,244.3746,[],[],[],242.4898,242.4998,[],243.3746,244.0246
36,247.9581,253.4056,37,N/A,N/A,N/A,37,audio delay,1,left,no early,hit,0,0,249.9555,251.1555,251.1555,251.2055,"[251.8756, 252.0877, 252.2406, 252.4259]",[],[],248.4581,248.4681,[],249.3055,249.9555
37,255.239,259.2849,38,N/A,N/A,N/A,38,audio delay,1,left,no early,ignore,0,0,257.1849,257.4849,257.4849,257.5349,[],[],[],255.739,255.749,[],256.5349,257.1849
38,261.1201,266.3527,39,N/A,N/A,N/A,39,audio delay,1,right,no early,hit,0,0,263.1442,264.3442,264.3442,264.3942,[],[],[],261.6201,261.6301,"[264.8227, 264.8794, 265.0048, 265.1453, 265.3347]",262.4942,263.1442
39,268.1852,272.4224,40,N/A,N/A,N/A,40,audio delay,1,right,no early,hit,0,0,270.2333,270.5333,270.5333,270.5833,[],[],[],268.6852,268.6952,"[270.8924, 271.0838, 271.218, 271.3907, 271.5891, 271.8044]",269.5833,270.2333
40,274.2583,279.3696,41,N/A,N/A,N/A,41,audio delay,1,left,no early,hit,0,0,276.1279,277.3279,277.3279,277.3779,"[277.8396, 278.0102, 278.1691, 278.3646, 278.5673]",[],[],274.7583,274.7683,[],275.4779,276.1279
41,281.2059,286.2638,42,N/A,N/A,N/A,42,audio delay,1,right,no early,ignore,0,0,283.2638,284.4638,284.4638,284.5138,[],[],[],281.7059,281.7159,[],282.6138,283.2638
42,288.1038,291.5763,43,N/A,N/A,N/A,43,audio delay,1,right,no early,miss,0,0,289.9342,291.1342,291.1342,291.1842,291.4763,[],[],288.6038,288.6138,[],289.2842,289.9342
43,293.5063,298.317,44,N/A,N/A,N/A,44,audio delay,1,right,no early,hit,0,0,295.341,296.541,296.541,296.591,[],[],[],294.0063,294.0163,"[296.787, 297.004, 297.1592, 297.1872, 297.3295, 297.5098, 297.6865]",294.691,295.341
44,300.1605,305.1674,45,N/A,N/A,N/A,45,audio delay,1,right,no early,hit,0,0,302.0506,303.2506,303.2506,303.3006,[],[],[],300.6605,300.6705,"[303.6374, 303.8297, 304.0255, 304.2318, 304.4313, 304.6583, 304.8898, 305.0439]",301.4006,302.0506
45,307.0094,311.9919,46,N/A,N/A,N/A,46,audio delay,1,left,no early,ignore,0,0,308.9919,310.1919,310.1919,310.2419,[],[],[],307.5094,307.5194,[],308.3419,308.9919
46,313.8352,318.6744,47,N/A,N/A,N/A,47,audio delay,1,right,no early,hit,0,0,315.6994,316.8994,316.8994,316.9494,[],[],[],314.3352,314.3452,"[317.1444, 317.3351, 317.5365, 317.7145, 317.7682, 317.8765, 318.031]",315.0494,315.6994
47,320.5202,325.4486,48,2.628,5.500,0.5000,48,audio delay,1,right,no early,ignore,0,0,322.4486,323.6486,323.6486,323.6986,[],323.1482,323.6482,321.0202,321.0302,[],321.7986,322.4486
48,327.2953,331.0435,49,2.752,5.500,0.5000,49,audio delay,1,left,no early,miss,0,0,329.3472,330.5472,330.5472,330.5972,[],330.0473,330.5473,327.7953,327.8053,330.9435,328.6972,329.3472
49,332.9974,336.9299,50,N/A,N/A,N/A,50,audio delay,1,left,no early,ignore,0,0,334.8299,335.1299,335.1299,335.1799,[],[],[],333.4974,333.5074,[],334.1799,334.8299
50,338.7798,343.8697,51,N/A,N/A,N/A,51,audio delay,1,left,no early,hit,0,0,340.8313,342.0313,342.0313,342.0813,"[342.3397, 342.52, 342.6856, 342.8494]",[],[],339.2798,339.2898,[],340.1813,340.8313
51,345.7198,349.8991,52,N/A,N/A,N/A,52,audio delay,1,left,no early,hit,0,0,347.5926,347.8926,347.8926,347.9426,"[348.3691, 348.5921, 348.8342, 348.9828, 349.1377, 349.3062, 349.5382, 349.7087]",[],[],346.2198,346.2298,[],346.9426,347.5926
52,351.802,356.7128,53,2.611,5.500,0.5000,53,audio delay,1,right,no early,ignore,0,0,353.7128,354.9128,354.9128,354.9628,[],354.413,354.913,352.302,352.312,[],353.0628,353.7128
53,358.5652,363.6335,54,N/A,N/A,N/A,54,audio delay,1,right,no early,hit,0,0,360.5738,361.7738,361.7738,361.8238,[],[],[],359.0652,359.0752,"[362.1035, 362.2083, 362.392, 362.5667]",359.9238,360.5738
54,365.487,370.4797,55,N/A,N/A,N/A,55,audio delay,1,right,no early,hit,0,0,367.4294,368.6294,368.6294,368.6794,[],[],[],365.987,365.997,"[368.9497, 369.1516, 369.3461, 369.5085, 369.6778, 369.8465]",366.7794,367.4294
55,372.3339,377.3629,56,N/A,N/A,N/A,56,audio delay,1,right,no early,ignore,0,0,374.3629,375.5629,375.5629,375.6129,[],[],[],372.8339,372.8439,[],373.7129,374.3629
56,379.2163,384.2424,57,N/A,N/A,N/A,57,audio delay,1,left,no early,hit,0,0,381.0606,382.2606,382.2606,382.3106,"[382.7124, 382.8981, 383.0655, 383.2244, 383.3762]",[],[],379.7163,379.7263,[],380.4106,381.0606
57,386.1002,391.0213,58,N/A,N/A,N/A,58,audio delay,1,right,no early,ignore,0,0,388.0213,389.2213,389.2213,389.2713,[],[],[],386.6002,386.6102,[],387.3713,388.0213
58,392.8777,397.9864,59,N/A,N/A,N/A,59,audio delay,1,right,no early,hit,0,0,394.8456,396.0456,396.0456,396.0956,[],[],[],393.3777,393.3877,"[396.4564, 396.6551, 396.8256, 397.0316, 397.1766, 397.3633]",394.1956,394.8456
59,399.8451,404.8546,60,N/A,N/A,N/A,60,audio delay,1,right,no early,ignore,0,0,401.8546,403.0546,403.0546,403.1046,[],[],[],400.3451,400.3551,[],401.2046,401.8546
