id,start_time,stop_time,trial,photostim_onset,photostim_power,photostim_duration,trial_uid,task,task_protocol,trial_instruction,early_lick,outcome,auto_water,free_water,delay_start_times,delay_stop_times,go_start_times,go_stop_times,left_lick_times,photostim_start_times,photostim_stop_times,presample_start_times,presample_stop_times,right_lick_times,sample_start_times,sample_stop_times
0,0.0,4.5536,1,N/A,N/A,N/A,1,audio delay,1,right,early,miss,0,0,"[1.9132, 2.3283]","[2.2283, 3.5283]",3.5283,3.5783,4.0536,[],[],0.5,0.51,"[2.2283, 4.2777]",1.2632,1.9132
1,6.4976,13.8323,2,N/A,N/A,N/A,2,audio delay,1,right,early,miss,0,0,"[9.4482, 10.4678, 10.717, 11.8014]","[10.3678, 10.617, 11.7014, 13.0014]",13.0014,13.0514,"[10.617, 13.3323]",[],[],6.9976,7.0076,"[8.0426, 8.6982, 8.7673, 10.3678, 11.7014, 13.5268]","[7.6678, 8.1426, 8.7982]","[8.0426, 8.6982, 9.4482]"
2,15.6254,18.8285,3,N/A,N/A,N/A,3,audio delay,1,right,early,miss,0,0,"[17.5823, 17.8584]","[17.7584, 18.1584]",18.1584,18.2084,18.3285,[],[],16.1254,16.1354,"[17.7584, 18.5207]",16.9323,17.5823
3,20.6201,26.586,4,N/A,N/A,N/A,4,audio delay,1,right,early,hit,0,0,23.4542,24.6542,24.6542,24.7042,[],[],[],21.1201,21.1301,"[22.5325, 22.7042, 25.054]","[21.95, 22.6325, 22.8042]","[22.5325, 22.7042, 23.4542]"
4,30.5417,35.3346,5,N/A,N/A,N/A,5,audio delay,1,right,no early,hit,0,0,32.4292,33.6292,33.6292,33.6792,[],[],[],31.0417,31.0517,"[33.8026, 33.9261, 34.0368, 34.1413, 34.3069, 34.463, 34.6413, 34.8165]",31.7792,32.4292
5,37.1286,41.8475,6,N/A,N/A,N/A,6,audio delay,1,right,no early,hit,0,0,38.9497,40.1497,40.1497,40.1997,[],[],[],37.6286,37.6386,"[40.3155, 40.4019, 40.5477, 40.7077, 40.9011, 41.065, 41.255]",38.2997,38.9497
6,43.6415,48.5363,7,N/A,N/A,N/A,7,audio delay,1,right,no early,hit,0,0,45.5526,46.7526,46.7526,46.8026,[],[],[],44.1415,44.1515,"[47.0043, 47.1233, 47.2874, 47.4515, 47.6188, 47.8018]",44.9026,45.5526
7,50.3319,55.3718,8,N/A,N/A,N/A,8,audio delay,1,left,no early,hit,0,0,52.3836,53.5836,53.5836,53.6336,"[53.8398, 54.0022, 54.1816, 54.3486, 54.5243]",[],[],50.8319,50.8419,[],51.7336,52.3836
8,57.1696,62.028,9,N/A,N/A,N/A,9,audio delay,1,left,no early,hit,0,0,59.1605,60.3605,60.3605,60.4105,"[60.496, 60.672, 60.8139, 60.9656, 61.1432, 61.292, 61.4498]",[],[],57.6696,57.6796,[],58.5105,59.1605
9,63.8266,68.5652,10,N/A,N/A,N/A,10,audio delay,1,left,no early,hit,0,0,65.7223,66.9223,66.9223,66.9723,"[67.0332, 67.1985, 67.3314, 67.4814, 67.6523, 67.7959, 67.9751]",[],[],64.3266,64.3366,[],65.0723,65.7223
10,70.3647,75.1613,11,N/A,N/A,N/A,11,audio delay,1,left,no early,hit,0,0,72.2694,73.4694,73.4694,73.5194,"[73.6293, 73.7226, 73.8828, 74.0343, 74.184, 74.3784, 74.6046]",[],[],70.8647,70.8747,[],71.6194,72.2694
11,76.9647,81.8728,12,N/A,N/A,N/A,12,audio delay,1,right,no early,hit,0,0,78.8553,80.0553,80.0553,80.1053,[],[],[],77.4647,77.4747,"[80.3408, 80.4862, 80.6356, 80.805, 81.0142, 81.1772, 81.3478]",78.2053,78.8553
12,83.6763,88.5502,13,N/A,N/A,N/A,13,audio delay,1,left,no early,hit,0,0,85.692,86.892,86.892,86.942,"[87.0182, 87.1264, 87.3214, 87.4857, 87.6498, 87.7968]",[],[],84.1763,84.1863,[],85.042,85.692
